utility,reliability
0.554075750960227,0.5959595959595958
1.2740775856672295,0.19191919191919196
0.9503220322369121,0.3737373737373739
0.9514544520402576,0.32323232323232337
1.5524130606014739,0.07070707070707072
1.363108342717797,0.1414141414141414
0.7835464015267799,0.5151515151515154
0.5255528354685423,0.999999999999998
1.050188799666138,0.2727272727272728
0.5769761410174841,0.5656565656565656
1.3988011172637214,0.1212121212121212
1.4899802264953403,0.09090909090909091
0.7403474218389201,0.5454545454545455
1.435163094842354,0.1111111111111111
1.4568645397841475,0.10101010101010101
1.3411297843362737,0.15151515151515152
1.2990087645873987,0.16161616161616163
0.8560065416193103,0.4646464646464649
1.2433724877510979,0.20202020202020207
1.087197179607558,0.2626262626262627
0.8912535453426139,0.4343434343434346
1.5564130606014739,0.060606060606060615
1.5231626130275038,0.08080808080808081
0.7677173680501378,0.5252525252525254
1.3662829637739802,0.1313131313131313
0.9064724202965518,0.41414141414141437
1.184760342753594,0.2222222222222223
